OrderNumber	OrderDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	InvoiceDate	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate
591800	10/26/2010	92	Posted To General Ledger	1305	19	17	101		DB	10192.27	100 EAST ONTARIO		CHICAGO	LAWRYS	IL	60611	100 EAST ONTARIO		CHICAGO	LAWRY'S - CHICAGO	IL	60611	1876.45	40	0	10/27/2010	1	10192.27	10/26/2010	10192.27	10th EOM	10/26/2010
591801	10/26/2010	92	Posted To General Ledger	1507	7	27	101		MC	1875.72	820 EDGEWOOD ROAD		HIGHLAND PARK	NORTHMOOR COUNTRY CLUB	IL	60035	820 EDGEWOOD ROAD		HIGHLAND PARK	NORTHMOOR COUNTRY CLUB	IL	60035	307.02	40	0	10/27/2010	1	1875.72	10/26/2010	1875.72	10th EOM	10/26/2010
591802	10/26/2010	92	Posted To General Ledger	3243	25	37	401	1349923Y	MC	232.12	994 WARREN AVE	 	DOWNERS GROVE 	SCARLETTI'S ITALIAN KITCHEN	IL	60515	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	10.48	0	0	10/27/2010	1	231.92	10/26/2010	231.92	Net 14 Days	10/26/2010
591803	10/26/2010	92	Posted To General Ledger	3588	7	27	101		MC	397.54	1509 W DIVISON ST		MELROSE PARK	ABRUZZO'S ITALIAN RESTUARANT	IL	60160	1509 W DIVISON ST		MELROSE PARK	ABRUZZO'S ITALIAN RESTUARANT	IL	60160	32.06	40	0	10/27/2010	1	397.54	10/26/2010	397.54	COD - Check	10/26/2010
591804	10/27/2010	92	Posted To General Ledger	560	4	0	101		JS	3550	5227 DANSHER ROAD		COUNTRY SIDE	VAN LANG FOOD PRODUCTS	IL	60525	5227 DANSHER ROAD		COUNTRY SIDE	VAN-LANG FOOD PRODUCTS	IL	60525	1000	40	0	10/27/2010	1	3550	10/27/2010	3550	Net 30 Days	10/27/2010
591805	10/27/2010	92	Posted To General Ledger	1037	9	0	101		JS	1964.75	1557 SHERMAN AVENUE		EVANSTON	PETE MILLER'S	IL	60201	1557 SHERMAN AVENUE		EVANSTON	PETE MILLER	IL	60201	116.66	40	0	10/27/2010	1	1964.75	10/27/2010	1964.75	COD - Check	10/27/2010
591806	10/27/2010	92	Posted To General Ledger	183	9	0	101		JS	416.94	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	77.5	40	0	10/27/2010	1	416.94	10/27/2010	416.94	Net 30 Days	10/27/2010
591807	10/27/2010	92	Posted To General Ledger	1033	4	0	101		JS	1148.95	DBA GIBSONS STEAKHOUSE	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD ASSOCIATES L.L.C.	IL	60018	DBA GIBSONS STEAKHOUSE 	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD	IL	60018	56.26	40	0	10/27/2010	1	1148.95	10/27/2010	1148.95	Net 30 Days	10/27/2010
591808	10/27/2010	92	Posted To General Ledger	437	7	37	101		JS	772.95	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	92.1	40	0	10/27/2010	1	772.95	10/27/2010	772.95	10th EOM	10/27/2010
591809	10/27/2010	92	Posted To General Ledger	3474	20	0	3	BUCKS RESTAURANT	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	2.1	0	0	10/28/2010	1	0	10/27/2010	0	Net 30 Days	10/27/2010
591810	10/27/2010	92	Posted To General Ledger	938	29	10	101		DB	1759.33	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	201.7	40	0	10/27/2010	1	1759.33	10/27/2010	1759.33	20th EOM	10/27/2010
591811	10/27/2010	92	Posted To General Ledger	3379	25	0	101	COUSSE/SOUTHGATE	JS	17	800 SUPREME DR	 	BENSENVILLE	US FOODSERVICE - CHICAGO	IL	60106	TRADE PAYABLES 	800 SUPREME DR	BENSENVILLE	USFOOD - CHICAGO SAMPLES 3Y	IL	43	1.46	0	0	10/28/2010	1	17	10/27/2010	17	Net 30 Days	10/27/2010
591812	10/27/2010	92	Posted To General Ledger	228	14	37	185		DB	1071.83	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	156.5	160	0	10/28/2010	1	1071.83	10/27/2010	1071.83	Net 30 Days	10/27/2010
591813	10/27/2010	92	Posted To General Ledger	3474	20	27	3	FRENCH LICK FOODSHOW	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	18.48	0	0	11/01/2010	1	0	10/27/2010	0	Net 30 Days	10/27/2010
591814	10/27/2010	92	Posted To General Ledger	3060	23	23	401	1367943K	JF	2457.59	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	483.12	0	0	10/28/2010	1	2457.59	10/27/2010	2457.59	Net 14 Days	10/27/2010
591815	10/27/2010	92	Posted To General Ledger	3266	24	10	365	1371928L	JS	1524.74	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	288.86	0	0	10/27/2010	1	1524.74	10/27/2010	1524.74	Net 14 Days	10/27/2010
591816	10/27/2010	92	Posted To General Ledger	1033	4	23	101		JS	5072.02	DBA GIBSONS STEAKHOUSE	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD ASSOCIATES L.L.C.	IL	60018	DBA GIBSONS STEAKHOUSE 	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD	IL	60018	272.02	40	0	10/28/2010	1	5072.02	10/27/2010	5072.02	Net 30 Days	10/27/2010
591817	10/27/2010	92	Posted To General Ledger	3266	24	10	365	1372968L	JS	220.71	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	52.3	0	0	10/27/2010	1	220.71	10/27/2010	220.71	Net 14 Days	10/27/2010
591818	10/27/2010	92	Posted To General Ledger	4150	9	37	101		DB	688.66	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	20.9	40	0	10/27/2010	1	688.66	10/27/2010	688.66	Net 14 Days	10/27/2010
591819	10/27/2010	92	Posted To General Ledger	1860	7	10	101		DB	4366.36	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	486.18	40	0	10/27/2010	1	4366.36	10/27/2010	4366.36	10th EOM	10/27/2010
591820	10/27/2010	92	Posted To General Ledger	1823	14	27	185		DB	849.6	679 WEST LONG STREET		COLUMBUS	THE RIVER CLUB	OH	43215	679 WEST LONG STREET		COLUMBUS	THE RIVER CLUB AT CONFLUENCE 	OH	43215	129.88	90	0	10/27/2010	1	849.6	10/27/2010	849.6	Net 30 Days	10/27/2010
591821	10/27/2010	92	Posted To General Ledger	3671	4	37	101		JS	302.16	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR	IL	60540	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR - NAPERVILLE	IL	60540	81.52	40	0	10/27/2010	1	302.16	10/27/2010	302.16	Net 30 Days	10/27/2010
591822	10/27/2010	92	Posted To General Ledger	1422	4	37	101		JS	167.72	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	18.92	40	0	10/27/2010	1	167.72	10/27/2010	167.72	Net 14 Days	10/27/2010
591823	10/27/2010	92	Posted To General Ledger	1422	4	10	101		JS	1396.89	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	90.26	40	0	10/27/2010	1	1396.89	10/27/2010	1396.89	Net 14 Days	10/27/2010
591824	10/27/2010	92	Posted To General Ledger	4136	4	23	101		JS	535.46	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	29.34	40	0	10/27/2010	1	535.46	10/27/2010	535.46	Net 30 Days	10/27/2010
591825	10/27/2010	92	Posted To General Ledger	3691	29	9	101		DB	4988.25	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	584.48	40	0	10/28/2010	1	4988.25	10/27/2010	4988.25	20th EOM	10/27/2010
591826	10/27/2010	92	Posted To General Ledger	353	9	17	30		DB	2766.91	331 S. COUNTY		PALM BEACH	CAFE L' EUROPE	FL	33480	331 S. COUNTY		PALM BEACH	CAFE L' EUROPE	FL	33480	146.16	65	0	10/28/2010	1	2766.91	10/27/2010	2766.91	Net 30 Days	10/27/2010
591827	10/27/2010	11	Invoice Entered	3292	4	0	30		MC	1174.59	3316 EAST 86TH ST		INDIANAPOLIS	SULLIVAN'S STEAKHOUSE	IN	46240	3316 EAST 86TH ST		INDIANAPOLIS	SULLIVAN'S STEAKHOUSE - INDY	IN	46240	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591828	10/27/2010	11	Invoice Entered	4025	4	0	30		MC	1174.59	20 WEST 5TH AVENUE	FIFTH AVENUE MALL	ANCHORAGE	SULLIVAN'S OF ANCHORAGE	AK	99501	20 WEST 5TH AVENUE	FIFTH AVENUE MALL	ANCHORAGE	SULLIVAN'S OF ANCHORAGE	AK	99501	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591829	10/27/2010	11	Invoice Entered	4132	4	0	30		MC	1174.59	1 EAST PRATT STREET		BALTIMORE	SULLIVAN'S - BALTIMORE	MD	21202	1 EAST PRATT STREET		BALTIMORE	SULLIVAN'S - BALTIMORE	MD	21202	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591830	10/27/2010	11	Invoice Entered	4027	4	0	30		MC	1174.59	5252 CORPORATE BLVD.		BATON ROUGE	SULLIVAN'S OF BATON ROUGE	LA	70808	5252 CORPORATE BLVD.		BATON ROUGE	SULLIVAN'S OF BATON ROUGE	LA	70808	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591831	10/27/2010	11	Invoice Entered	4028	4	0	30		MC	1174.59	1745-61 WAZEE STREET		DENVER	SULLIVAN'S OF DENVER	CO	80202	1745-61 WAZEE STREET		DENVER	SULLIVAN'S OF DENVER	CO	80202	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591832	10/27/2010	11	Invoice Entered	4029	4	0	30		MC	1174.59	300 COLORADO STREET	SUITE 200	AUSTIN	SULLIVAN'S OF AUSTIN	TX	78701	300 COLORADO STREET	SUITE 200	AUSTIN	SULLIVAN'S OF AUSTIN	TX	78701	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591833	10/27/2010	11	Invoice Entered	4030	4	0	30		MC	1174.59	1928 SOUTH BOULEVARD	SUITE 200	CHARLOTTE	SULLIVAN'S OF CHARLOTTE	NC	28203	1928 SOUTH BOULEVARD	43	CHARLOTTE	SULLIVAN'S OF CHARLOTTE	NC	28203	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591834	10/27/2010	11	Invoice Entered	4031	4	0	30		MC	1174.59	17795 NORTH DALLAS PARKWAY		DALLAS	SULLIVAN'S OF DALLAS	TX	75287	17795 NORTH DALLAS PARKWAY		DALLAS	SULLIVAN'S OF DALLAS	TX	75287	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591835	10/27/2010	11	Invoice Entered	4032	4	0	30		MC	1174.59	4608 WESTHEIMER		HOUSTON	SULLIVAN'S OF HOUSTON	TX	77027	4608 WESTHEIMER		HOUSTON	SULLIVAN'S OF HOUSTON	TX	77027	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591836	10/27/2010	11	Invoice Entered	4033	4	0	30		MC	1174.59	73-505 EL PASEO	SUITE 2600	PALM DESERT	SULLIVAN'S OF PALM DESERT	CA	92260	73-505 EL PASEO	SUITE 2600	PALM DESERT	SULLIVAN'S OF PALM DESERT	CA	92260	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591837	10/27/2010	11	Invoice Entered	4034	4	0	30		MC	1174.59	1758 EAST RIVER ROAD		TUCSON	SULLIVAN'S OF TUCSON	AZ	85718	1758 EAST RIVER ROAD		TUCSON	SULLIVAN'S OF TUCSON	AZ	85718	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591838	10/27/2010	11	Invoice Entered	4035	4	0	30		MC	1174.59	700 WEST DEKALB PIKE		KING OF PRUSSIA	SULLIVAN'S OF KING OF PRUSSIA	PA	19406	700 WEST DEKALB PIKE		KING OF PRUSSIA	SULLIVAN'S OF KING OF PRUSSIA	PA	19406	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591839	10/27/2010	11	Invoice Entered	4036	4	0	30		MC	1174.59	222 S. 15TH STREET		OMAHA	SULLIVAN'S OF OMAHA	NE	68102	222 S. 15TH STREET		OMAHA	SULLIVAN'S OF OMAHA	NE	68102	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591840	10/27/2010	11	Invoice Entered	4037	4	0	30		MC	1174.59	414 GLENWOOD AVENUE	SUITE 100	RALEIGH	SULLIVAN'S OF RALEIGH	NC	27603	414 GLENWOOD AVENUE	SUITE 100	RALEIGH	SULLIVAN'S OF RALEIGH	NC	27603	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591841	10/27/2010	11	Invoice Entered	4048	4	0	30		MC	1174.59	4501 W 119TH ST	 	LEAWOOD	SULLIVAN'S STEAKHOUSE  	KS	66209	4501 W 119TH ST	 	LEAWOOD	SULLIVAN'S STEAKHOUSE-KANSAS	KS	66209	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591842	10/27/2010	11	Invoice Entered	4038	4	0	30		MC	1174.59	5525 CONCORD PIKE		WILMINGTON	SULLIVAN'S OF WILMINGTON	DE	19803	5525 CONCORD PIKE		WILMINGTON	SULLIVAN'S OF WILMINGTON	DE	19803	110.63	0	0	12/01/2010	1	1174.59	10/27/2010	1174.59		10/27/2010
591843	10/27/2010	92	Posted To General Ledger	71	29	27	101		DB	9084.91	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	914.8	40	0	10/28/2010	1	9084.91	10/27/2010	9084.91	20th EOM	10/27/2010
591844	10/27/2010	92	Posted To General Ledger	3217	20	0	3	1385063V	JS	5330.47	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	673.04	0	0	10/27/2010	1	5330.47	10/27/2010	5330.47	Net 14 Days	10/27/2010
591845	10/27/2010	92	Posted To General Ledger	3487	29	37	101		DB	7951.48	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	899.48	40	0	10/28/2010	1	7951.48	10/27/2010	7951.48	20th EOM	10/27/2010
591846	10/27/2010	92	Posted To General Ledger	3060	23	23	401	1389563K	JS	4936.92	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	816.24	0	0	10/27/2010	1	4936.92	10/27/2010	4936.92	Net 14 Days	10/27/2010
591847	10/27/2010	92	Posted To General Ledger	3274	21	37	170	1390033D	MC	258.36	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	34.54	0	0	10/27/2010	1	258.36	10/27/2010	258.36	Net 14 Days	10/27/2010
591848	10/27/2010	92	Posted To General Ledger	3266	24	0	365	1394268L	JS	49.6	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	10	0	0	10/27/2010	1	49.6	10/27/2010	49.6	Net 14 Days	10/27/2010
591849	10/27/2010	92	Posted To General Ledger	3451	1	0	401		sam	125.5	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	4738	0	0	10/27/2010	1	0	10/27/2010	125.5	Net 14 Days	10/27/2010
591850	10/27/2010	92	Posted To General Ledger	417	4	10	30		JS	5885.2	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO STK HSE - DALLAS	TX	75240	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO - DALLAS	TX	75240	483.44	0	0	10/27/2010	1	5425.08	10/27/2010	5425.08	Net 14 Days	10/27/2010
591851	10/27/2010	92	Posted To General Ledger	3266	24	10	365	1395308L	JS	3471.02	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	317.7	0	0	10/27/2010	1	3471.02	10/27/2010	3471.02	Net 14 Days	10/27/2010
591852	10/27/2010	92	Posted To General Ledger	837	9	17	300		DB	21847.59	3767 LAS VEGAS BLVD		LAS VEGAS	SMITH & WOLLENSKY- L.V.	NV	89109	3767 LAS VEGAS BLVD SOUTH		LAS VEGAS	SMITH & WOLLENSKY - L.V.	NV	89109	2533.3	0	0	10/29/2010	1	21630.15	10/27/2010	21630.15	5% PROMPT PA	10/27/2010
591853	10/27/2010	92	Posted To General Ledger	3266	24	10	365	1395778L	JS	410.88	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	61.88	0	0	10/27/2010	1	410.88	10/27/2010	410.88	Net 14 Days	10/27/2010
591854	10/27/2010	92	Posted To General Ledger	1422	4	27	101		MC	2923.75	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	175.44	40	0	11/05/2010	1	2923.75	10/27/2010	2923.75	Net 14 Days	10/27/2010
591855	10/27/2010	11	Invoice Entered	1422	4	0	101		MC	891	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	36	0	0	11/19/2010	1	891	10/27/2010	891		10/27/2010
591856	10/27/2010	92	Posted To General Ledger	455	4	17	390		MC	2740.11	946 AMITY ROAD	ATTN: HUGH LAWSON	ASHEBORO	MEATS UNLIMITED	NC	27203	946 AMITY ROAD	ATTN: HUGH LAWSON	ASHEBORO	MEATS UNLIMITED	NC	27203	158.36	310	0	11/01/2010	1	2740.11	10/27/2010	2740.11	Net 30 Days	10/27/2010
591857	10/27/2010	92	Posted To General Ledger	748	4	37	101		JS	23698.77	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1378.84	40	0	10/28/2010	1	23698.77	10/27/2010	23698.77	Net 30 Days	10/27/2010
591858	10/27/2010	92	Posted To General Ledger	4136	4	23	101		JS	6805.83	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	392.57	40	0	10/28/2010	1	6805.83	10/27/2010	6805.83	Net 30 Days	10/27/2010
591859	10/27/2010	92	Posted To General Ledger	579	9	17	140		DB	23851.35	1 WASHINGTON AVE		MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	1 WASHINGTON AVE	AT SOUTH POINTE PARK	MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	2690.7	0	0	10/29/2010	1	23445.21	10/27/2010	23445.21	5% PROMPT PA	10/27/2010
591860	10/27/2010	92	Posted To General Ledger	4121	4	0	30		MC	429.67	100 STUART STREET		BOSTON	W BOSTON HOTEL & RESIDENCES	MA	02116	dba W BOSTON HOTEL & RESIDENCE	100 STUART STREET	BOSTON	SW BOSTON HOTEL VENTURE LLC	MA	02116	41.38	0	0	10/28/2010	1	370.35	10/27/2010	370.35	Net 21 Days	10/27/2010
591861	10/27/2010	92	Posted To General Ledger	1006	4	10	31		MC	590.43	2828 BROADWAY BLVD		MONROEVILLE	SUNRISE SPECIALTIES	PA	15146	2828 BROADWAY BLVD		MONROEVILLE	SUNRISE SPECIALTIES-PITTSBURGH	PA	15146	25.8	129	0	10/27/2010	1	573	10/27/2010	573	Net 14 Days	10/27/2010
591862	10/27/2010	92	Posted To General Ledger	1422	4	0	101	CREDIT	SAT	-52.56	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	-3.9	0	591022	10/27/2010	10	-52.56	10/27/2010	-52.56	Net 14 Days	10/27/2010
591863	10/27/2010	92	Posted To General Ledger	2125	30	0	101		DB	0	301 EAST NORTH WATER ST.	ATTN: STEVE LAU	CHICAGO	SHERATON HOTEL	IL	60611	                              		                  	SAMPLE ACCOUNT - JOEY CIULLA 	  	          	1	0	0	10/29/2010	1	0	10/27/2010	0	UPON RECPT	10/27/2010
591864	10/27/2010	92	Posted To General Ledger	3243	25	38	101	1395553Y	MC	214.71	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	29.82	0	0	10/27/2010	1	214.11	10/27/2010	214.11	Net 14 Days	10/27/2010
591865	10/27/2010	92	Posted To General Ledger	3640	23	0	401	ROCKFORD HOLIDAYSHOW	JS	0	ONE QUALITY LANE 	 	STREATOR 	US FOODSERVICE - STREATOR 	IL	61364	ONE QUALITY LANE	 	STREATOR	US FOOD STREATOR 3K - SAMPLES	IL	61364	13.46	0	0	10/28/2010	1	0	10/27/2010	0	Net 30 Days	10/27/2010
591866	10/27/2010	92	Posted To General Ledger	955	29	38	101		DB	7645.32	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	726.05	40	0	10/28/2010	1	7645.32	10/27/2010	7645.32	20th EOM	10/27/2010
591867	10/27/2010	92	Posted To General Ledger	3554	4	37	30		MC	1550.48	2420 SKI TRAIL LANE		STEAMBOAT SPRINGS	BEAR CLAW CONDOMINIUMS	CO	80487	2420 SKI TRAIL LANE		STEAMBOAT SPRINGS	BEAR CLAW CONDOMINIUMS	CO	80487	59.6	0	0	11/01/2010	1	1478.71	10/27/2010	1478.71	Net 21 Days	10/27/2010
591868	10/27/2010	92	Posted To General Ledger	2131	30	10	30		MC	0	BY JEAN GEORGES	25 EAST 77TH STREET 	NEW YORK 	THE MARK RESTAURANT	NY	10075	                              		                  	SAMPLE ACCOUNT - TONY CACHEY	  	          	4.66	0	0	10/27/2010	1	0	10/27/2010	0	UPON RECPT	10/27/2010
591869	10/27/2010	92	Posted To General Ledger	3274	21	37	170	1404923D	MC	1189.7	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	124.9	0	0	10/27/2010	1	1189.7	10/27/2010	1189.7	Net 14 Days	10/27/2010
591870	10/27/2010	92	Posted To General Ledger	4150	9	37	101		DB	5170.4	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	397.12	40	0	10/28/2010	1	5170.4	10/27/2010	5170.4	Net 14 Days	10/27/2010
591871	10/27/2010	92	Posted To General Ledger	522	3	27	101		MC	8085.95	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	519.42	40	0	10/28/2010	1	8085.95	10/27/2010	8085.95	Net 30 Days	10/27/2010
591872	10/27/2010	92	Posted To General Ledger	3795	1	17	401		JS	1095.55	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	833.12	0	0	10/28/2010	1	1095.55	10/27/2010	1095.55	Net 7 Days	10/27/2010
591873	10/27/2010	92	Posted To General Ledger	3593	1	17	401		JS	1452	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	1100	0	0	10/28/2010	1	1452	10/27/2010	1452	COD - Cash	10/27/2010
591874	10/27/2010	92	Posted To General Ledger	4014	7	10	30		DB	454.16	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	23.84	50	0	10/27/2010	1	454.16	10/27/2010	454.16	Net 30 Days	10/27/2010
591875	10/27/2010	92	Posted To General Ledger	4134	7	37	30		DB	961.92	135 MAIN STREET		GEORGETOWN	GALVINS	KY	40324	222 N. BROADWAY		GEORGETOWN	CIRCA 1840	KY	40324	94.42	61.92	0	10/27/2010	1	961.92	10/27/2010	961.92	Net 7 Days	10/27/2010
