OrderNumber	OrderDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	InvoiceDate	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate
589356	09/23/2010	92	Posted To General Ledger	855	4	17	30		GR	363.3	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	20.8	0	0	09/23/2010	1	331.76	09/23/2010	331.76	Net 14 Days	09/23/2010
589357	09/23/2010	92	Posted To General Ledger	4014	7	17	30		DB	458.02	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	28.02	50	0	09/23/2010	1	458.02	09/23/2010	458.02	Net 30 Days	09/23/2010
589358	09/23/2010	92	Posted To General Ledger	689	9	10	101		DB	551.14	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	IL	60610	34.14	40	0	09/24/2010	1	551.14	09/23/2010	551.14	5% PROMPT PA	09/23/2010
589359	09/23/2010	92	Posted To General Ledger	3853	4	9	440		GR	2873.33	210 E MAIN ST		LOS GATOS	DIO-DEKA	CA	95030	210 E MAIN ST		LOS GATOS	DIO DEKA	CA	95030	169.73	0	0	09/24/2010	1	2873.33	09/23/2010	2873.33	Net 14 Days	09/23/2010
589360	09/23/2010	92	Posted To General Ledger	938	29	9	101		DB	8228.49	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	1062.69	40	0	09/24/2010	1	8048.29	09/23/2010	8228.49	20th EOM	09/23/2010
589361	09/23/2010	92	Posted To General Ledger	4078	9	27	432	1801000722	DB	3139.78	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH    	TX	76102	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH   	TX	76102	256.38	0	0	09/24/2010	1	3139.78	09/23/2010	3139.78	Net 30 Days	09/23/2010
589362	09/23/2010	92	Posted To General Ledger	3243	25	27	101	8243963Y	GR	180.29	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	60.7	0	0	09/23/2010	1	179.07	09/23/2010	179.07	Net 14 Days	09/23/2010
589363	09/23/2010	92	Posted To General Ledger	3897	3	0	30	   	MC	977.64	177 PARK AVE	SUITE 100	SAN JOSE	MORTON'S - SAN JOSE     	CA	95113	177 PARK AVE	SUITE 100	SAN JOSE	MORTON'S - SAN JOSE     	CA	95113	39.4	101	0	09/23/2010	1	849.93	09/23/2010	849.93		09/23/2010
589364	09/23/2010	92	Posted To General Ledger	3671	4	17	101		GR	438.16	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR	IL	60540	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR - NAPERVILLE	IL	60540	86.02	40	0	09/24/2010	1	438.16	09/23/2010	438.16	Net 30 Days	09/23/2010
589365	09/23/2010	92	Posted To General Ledger	4150	9	17	101		MC	784.13	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	105	40	0	09/24/2010	1	784.13	09/23/2010	784.13	Net 14 Days	09/23/2010
589366	09/24/2010	92	Posted To General Ledger	1305	19	17	101		JS	3854.79	100 EAST ONTARIO		CHICAGO	LAWRYS	IL	60611	100 EAST ONTARIO		CHICAGO	LAWRY'S - CHICAGO	IL	60611	724.72	40	0	09/24/2010	1	3854.79	09/24/2010	3854.79	10th EOM	09/24/2010
589367	09/24/2010	92	Posted To General Ledger	865	4	37	101		JS	575.11	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	32.92	40	0	09/24/2010	1	575.11	09/24/2010	575.11	Net 30 Days	09/24/2010
589368	09/24/2010	92	Posted To General Ledger	183	9	37	101		JS	712.25	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	93	40	0	09/24/2010	1	712.25	09/24/2010	712.25	Net 30 Days	09/24/2010
589369	09/24/2010	92	Posted To General Ledger	3745	7	9	101		JS	704.85	33 BURLINGTON AVE.		RIVERSIDE	CHEW CHEW CAFE	IL	60546	33 BURLINGTON AVE.		RIVERSIDE	CHEW CHEW CAFE	IL	60546	70.78	40	0	09/24/2010	1	704.85	09/24/2010	704.85	Net 30 Days	09/24/2010
589370	09/24/2010	92	Posted To General Ledger	2024	9	27	101		JS	695.97	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	37.38	40	0	09/24/2010	1	695.97	09/24/2010	695.97	Net 30 Days	09/24/2010
589371	09/24/2010	92	Posted To General Ledger	3491	9	9	101		JS	1459.71	412 N. MILWAUKEE AVE.		WHEELING	PETE MILLERS SEAFOOD & PRIME	IL	60090	PETE MILLER'S - WHEELING	412 N. MILWAUKEE AVE.	WHEELING	THE CLEAN PLATE CLUB-PETE MILL	IL	60090	134.62	40	0	09/24/2010	1	1459.71	09/24/2010	1459.71	COD - Check	09/24/2010
589372	09/24/2010	92	Posted To General Ledger	437	7	9	101		JS	155.17	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	33.42	40	0	09/24/2010	1	155.17	09/24/2010	155.17	10th EOM	09/24/2010
589373	09/24/2010	92	Posted To General Ledger	4011	7	23	401		DB	155.63	906 BOARDWALK CT		PALATINE	UNITED WHOLESALE SUPPLY	IL	60067	906 BOARDWALK CT		PALATINE	UNITED WHOLESALE SUPPLY	IL	60067	24.9	0	0	09/24/2010	1	155.63	09/24/2010	155.63	COD - Check	09/24/2010
589374	09/24/2010	92	Posted To General Ledger	3280	9	37	432		DB	9996	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	761.54	65	0	09/24/2010	1	9996	09/24/2010	9996	Net 21 Days	09/24/2010
589375	09/24/2010	92	Posted To General Ledger	216	9	37	432		DB	11972.54	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP HOUSE	TX	75219	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP - DALLAS	TX	75219	925.84	65	0	09/24/2010	1	11972.54	09/24/2010	11972.54	Net 10 days	09/24/2010
589376	09/24/2010	92	Posted To General Ledger	3943	9	37	432		DB	8101.26	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP         	TX	76051	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP-GRAPEVINE	TX	76051	628.31	0	0	09/24/2010	1	8101.26	09/24/2010	8101.26	Net 21 Days	09/24/2010
589377	09/24/2010	92	Posted To General Ledger	917	29	9	101		JS	688.93	900 N. MICHIGAN AVE		CHICAGO	FRANKIE'S SCALOPPINE	IL	60611	900 N. MICHIGAN AVE		CHICAGO	FRANKIE'S SCALOPPINE	IL	60611	77.42	40	0	09/24/2010	1	688.93	09/24/2010	688.93	20th EOM	09/24/2010
589378	09/24/2010	92	Posted To General Ledger	688	9	10	101		DB	486.33	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	24.94	40	0	09/24/2010	1	486.33	09/24/2010	486.33	Net 30 Days	09/24/2010
589379	09/24/2010	92	Posted To General Ledger	3418	24	23	365	THE GATHERING PLACE	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	2.32	0	0	09/27/2010	1	0	09/24/2010	0	Net 30 Days	09/24/2010
589380	09/24/2010	92	Posted To General Ledger	437	7	0	101		JS	280.64	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	35.3	40	0	09/24/2010	1	280.64	09/24/2010	280.64	10th EOM	09/24/2010
589381	09/24/2010	92	Posted To General Ledger	2129	21	23	170	CLEARWATER	JS	0	-		                  	US FOOD - MILWAUKEE SAMPLES	  	          	                              		                  	US FOOD - MILWAUKEE SAMPLES	  	          	6.28	0	0	09/27/2010	1	0	09/24/2010	0	Net 30 Days	09/24/2010
589382	09/24/2010	92	Posted To General Ledger	4150	9	17	101		DB	79	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	20	40	0	09/24/2010	1	79	09/24/2010	79	Net 14 Days	09/24/2010
589383	09/24/2010	92	Posted To General Ledger	3474	20	9	401	TM TRAINING	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	58.56	0	0	09/27/2010	1	0	09/24/2010	0	Net 30 Days	09/24/2010
589384	09/24/2010	92	Posted To General Ledger	748	4	23	101		GR	99.36	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	12.42	40	0	09/24/2010	1	99.36	09/24/2010	99.36	Net 30 Days	09/24/2010
589385	09/24/2010	92	Posted To General Ledger	3585	9	17	433		DB	13546.53	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	1716.51	0	0	09/24/2010	1	13546.53	09/24/2010	13546.53	5% PROMPT PA	09/24/2010
589386	09/24/2010	92	Posted To General Ledger	1468	3	0	413		MC	585.66	1710 WYNKOOP 	   	DENVER	MORTON'S - DENVER	CO	80202	1710 WYNKOOP		DENVER	MORTON'S - DENVER	CO	80202	27.42	72	0	09/24/2010	1	585.66	09/24/2010	585.66	Net 30 Days	09/24/2010
589387	09/24/2010	92	Posted To General Ledger	3365	3	37	28		MC	598.78	1615 CRYSTAL SQUARE ARCADE		ARLINGTON	MORTON'S - ARLINGTON	VA	22202	1615 CRYSTAL SQUARE ARCADE	ATTN: DOUG ZANG	ARLINGTON	MORTON'S - ARLINGTON	VA	22202	28.76	0	0	09/24/2010	1	598.78	09/24/2010	598.78	Net 30 Days	09/24/2010
589388	09/24/2010	92	Posted To General Ledger	1491	3	0	350		MC	314.8	441 VINE STREET	THE CAREW TOWER 	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	441 VINE STREET 	THE CAREW TOWER	CINCINNATI	MORTON'S - CINCINNATI	OH	45202	15.12	100	0	09/24/2010	1	314.8	09/24/2010	314.8	Net 30 Days	09/24/2010
589389	09/24/2010	92	Posted To General Ledger	2200	3	17	332		MC	6074.3	G/F, UNISON IND. BUILDING	7 SUN YIP STREET	CHAI WAN, HONG KONG	HOOVER FOOD SUPPLIER LTD.     			SHOP 1016 GRAND CANAL SHOPPES	ESTRADA DA BAIA DE N SENORA DA	TAIPA, MACAO	MORTON'S-MACAO/VENETIAN RESORT	 		357.34	0	0	10/01/2010	1	4879.3	09/24/2010	4879.3	Net 30 Days	09/24/2010
589390	09/24/2010	92	Posted To General Ledger	177	4	9	413		GR	10561.47	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO STK HSE - DENVER	CO	80111	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO - DENVER	CO	80111	1096.96	0	0	09/24/2010	1	10386.43	09/24/2010	10386.43	Net 14 Days	09/24/2010
589391	09/24/2010	92	Posted To General Ledger	3974	29	0	28		DB	33.73	1714 U INTERNATIONAL DRIVE 	                              	MC LEAN 	WILDFIRE - TYSONS GALLERIA 	VA	22102	1714 U INTERNATIONAL DRIVE		MC LEAN	WILDFIRE - TYSONS GALLERIA    	VA	22102	7.7	0	0	09/24/2010	1	33.73	09/24/2010	33.73	20th EOM	09/24/2010
589392	09/24/2010	92	Posted To General Ledger	3275	3	10	240		MC	1909.14	500 MALL BLVD		KING OF PRUSSIA	MORTON'S - KING OF PRUSSIA	PA	19406	THE PAVILION @ KING OF PRUSSIA	500 MALL BLVD	KING OF PRUSSIA	MORTON'S - KING OF PRUSSIA	PA	19406	104	147	0	09/24/2010	1	1909.14	09/24/2010	1909.14	Net 30 Days	09/24/2010
589393	09/24/2010	92	Posted To General Ledger	1425	3	37	28		MC	3218.79	3251 PROSPECT ST.-NORTHWEST		WASHINGTON	MORTONS RESTAURANT - WASHINGTO	DC	20007	3251 PROSPECT ST.-NORTHWEST		WASHINGTON	MORTON'S - WASHINGTON	DC	20007	174.42	0	0	09/24/2010	1	3218.79	09/24/2010	3218.79	Net 30 Days	09/24/2010
589394	09/24/2010	92	Posted To General Ledger	3993	4	10	433		GR	10586.27	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	991.25	0	0	09/24/2010	1	10415.27	09/24/2010	10415.27	Net 14 Days	09/24/2010
589395	09/24/2010	92	Posted To General Ledger	3243	25	23	401	8278403Y	MC	0	2100 SPRING ROAD	 	OAK BROOK 	RENAISSANCE OAK PARK 	IL	60521	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	1.04	0	0	09/24/2010	1	0	09/24/2010	0	Net 14 Days	09/24/2010
589396	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8278678L	JS	1192.85	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	165.42	0	0	09/24/2010	1	1192.85	09/24/2010	1192.85	Net 14 Days	09/24/2010
589397	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8275858L	JS	3157.27	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	173.04	0	0	09/24/2010	1	3157.27	09/24/2010	3157.27	Net 14 Days	09/24/2010
589398	09/24/2010	92	Posted To General Ledger	1422	4	10	101		GR	999.24	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	66.06	40	0	09/24/2010	1	999.24	09/24/2010	999.24	Net 14 Days	09/24/2010
589399	09/24/2010	92	Posted To General Ledger	3217	20	9	3	8279313V	JS	2342.06	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	319.41	0	0	09/24/2010	1	2342.06	09/24/2010	2342.06	Net 14 Days	09/24/2010
589400	09/24/2010	92	Posted To General Ledger	4150	9	23	101		DB	1771.71	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	161.8	40	0	09/24/2010	1	1771.71	09/24/2010	1771.71	Net 14 Days	09/24/2010
589401	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8279418L	JS	5627.76	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	617.06	0	0	09/24/2010	1	5627.76	09/24/2010	5627.76	Net 14 Days	09/24/2010
589402	09/24/2010	92	Posted To General Ledger	955	29	37	101		JS	79	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	20	40	0	09/24/2010	1	79	09/24/2010	79	20th EOM	09/24/2010
589403	09/24/2010	92	Posted To General Ledger	200	4	35	413		GR	2718.77	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	274.36	97	0	09/24/2010	1	2569.64	09/24/2010	2569.64	10th EOM	09/24/2010
589404	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8279368L	JS	239.2	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	40	0	0	09/24/2010	1	239.2	09/24/2010	239.2	Net 14 Days	09/24/2010
589405	09/24/2010	92	Posted To General Ledger	3451	1	0	401		sam	98.61	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	4321	0	0	09/24/2010	1	0	09/24/2010	98.61	Net 14 Days	09/24/2010
589406	09/24/2010	92	Posted To General Ledger	855	4	23	432		GR	2391	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	159.86	0	0	09/24/2010	1	2361.9	09/24/2010	2361.9	Net 14 Days	09/24/2010
589407	09/24/2010	92	Posted To General Ledger	855	4	23	432		GR	124.25	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	14.2	0	0	09/24/2010	1	124.25	09/24/2010	124.25	Net 14 Days	09/24/2010
589408	09/24/2010	92	Posted To General Ledger	4142	7	17	401		JS	79	40 W FULLERTON AVE		ADDISON	CICCONE FOOD PRODUCTS, INC	IL	60101	40 W FULLERTON AVE		ADDISON	CICCONE FOOD PRODUCTS, INC	IL	60101	20	0	0	09/24/2010	1	79	09/24/2010	79	COD - Check	09/24/2010
589409	09/24/2010	92	Posted To General Ledger	4105	4	27	28		GR	4444.7	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	43	227.96	0	0	09/24/2010	1	4444.7	09/24/2010	4444.7	Net 14 Days	09/24/2010
589410	09/24/2010	92	Posted To General Ledger	878	9	9	300		DB	1753.75	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	83.82	50	0	09/24/2010	1	1753.75	09/24/2010	1753.75	Net 21 Days	09/24/2010
589411	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8284448L	JS	13200	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	3000	0	0	09/24/2010	1	13200	09/24/2010	13200	Net 14 Days	09/24/2010
589412	09/24/2010	92	Posted To General Ledger	1738	4	9	101		GR	533.06	3322 S. MORGAN STREET		CHICAGO	POLO CAFE & CATERING	IL	60608	3322 S. MORGAN STREET		CHICAGO	POLO CAFE & CATERING	IL	60608	127.22	40	0	09/24/2010	1	533.06	09/24/2010	533.06	Net 14 Days	09/24/2010
589413	09/24/2010	92	Posted To General Ledger	478	14	9	28		DB	1097.13	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	143.5	0	0	09/24/2010	1	1097.13	09/24/2010	1097.13	Net 30 Days	09/24/2010
589414	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8285368L	JS	1340.14	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	111.76	0	0	09/24/2010	1	1340.14	09/24/2010	1340.14	Net 14 Days	09/24/2010
589415	09/24/2010	92	Posted To General Ledger	4050	4	0	240		GR	5367.93	1426-28 CHESTNUT STREET		PHILADELPHIA	DEL FRISCO'S DOUBLE EAGLE     	PA	19102	1426-28 CHESTNUT STREET		PHILADELPHIA	DEL FRISCO - PHILADELPHIA	PA	19102	472.94	0	0	09/24/2010	1	5292.48	09/24/2010	5292.48	Net 14 Days	09/24/2010
589416	09/24/2010	92	Posted To General Ledger	3060	23	23	401	8286923K	JS	1667.31	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	AZ	85038	97.84	0	0	09/24/2010	1	1667.31	09/24/2010	1667.31	Net 14 Days	09/24/2010
589417	09/24/2010	92	Posted To General Ledger	4055	22	35	28	8226302C	MC	2495.21	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	265.24	0	0	09/24/2010	1	2495.21	09/24/2010	2495.21	Net 14 Days	09/24/2010
589418	09/24/2010	92	Posted To General Ledger	4055	22	38	28	8260732C	MC	5459.15	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	MD	21144	686.9	0	0	09/24/2010	1	5459.15	09/24/2010	5459.15	Net 14 Days	09/24/2010
589419	09/24/2010	92	Posted To General Ledger	3266	24	10	365	8289578L	JS	100.19	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	12.4	0	0	09/24/2010	1	100.19	09/24/2010	100.19	Net 14 Days	09/24/2010
589420	09/24/2010	92	Posted To General Ledger	2029	22	38	413	8230386V	MC	3698.04	11955 EAST PEAKVIEW AVE		ENGLEWOOD	US FOODSERVICE - DENVER	CO	80111	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - DENVER 6V	AZ	85038-9283	452.14	0	0	09/24/2010	1	3698.04	09/24/2010	3698.04	Net 14 Days	09/24/2010
589421	09/24/2010	92	Posted To General Ledger	159	9	9	140	JASON	DB	969.93	2350 EXECUTIVE CENTER DRIVE N.		BOCA RATON	NEW YORK PRIME	FL	33431	2350 EXECUTIVE CENTER DRIVE NW		BOCA RATON	NEW YORK PRIME - BOCA RATON	FL	33431	47.46	0	0	09/24/2010	1	881.13	09/24/2010	881.13	Net 30 Days	09/24/2010
589422	09/24/2010	92	Posted To General Ledger	3401	22	38	432	8221406W	GR	1480.13	950 S SHILOH ROAD		GARLAND	US FOODSERVICE - DALLAS       	TX	75042	TRADES PAYABLES            	P.O. BOX 29283	PHOENIX	US FOOD - DALLAS 6W	AZ	8503-9283	214.76	0	0	09/24/2010	1	1480.13	09/24/2010	1480.13	Net 14 Days	09/24/2010
589423	09/24/2010	92	Posted To General Ledger	3508	22	38	325	8221836Y	GR	4798.86	111 ALLIANT DRIVE	 	HOUSTON	US FOOD - HOUSTON 6Y	TX	77032	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - HOUSTON 6Y	AZ	85038-9283	601.63	0	0	09/24/2010	1	4798.86	09/24/2010	4798.86	Net 14 Days	09/24/2010
589424	09/24/2010	92	Posted To General Ledger	3243	25	27	101	8290693Y	MC	278.22	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	26.3	0	0	09/24/2010	1	277.7	09/24/2010	277.7	Net 14 Days	09/24/2010
589425	09/24/2010	92	Posted To General Ledger	3341	22	38	28	8234444V	GR	6810.29	2255 HIGH HILL ROAD		SWEDESBORO	US FOODSERVICE - PHILADELPHIA	NJ	08085	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	788.08	0	0	09/24/2010	1	6810.29	09/24/2010	6810.29	Net 14 Days	09/24/2010
589426	09/24/2010	92	Posted To General Ledger	3474	20	23	3	PIN HEADS	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	3.84	0	0	09/27/2010	1	0	09/24/2010	0	Net 30 Days	09/24/2010
589427	09/24/2010	92	Posted To General Ledger	3474	20	23	3	ITALIAN GRILLE	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	6.1	0	0	09/27/2010	1	0	09/24/2010	0	Net 30 Days	09/24/2010
589428	09/24/2010	92	Posted To General Ledger	417	4	23	432		GR	5670.02	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO STK HSE - DALLAS	TX	75240	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO - DALLAS	TX	75240	500.74	0	0	09/24/2010	1	5589.62	09/24/2010	5589.62	Net 14 Days	09/24/2010
589429	09/24/2010	92	Posted To General Ledger	3670	7	9	140		DB	935.33	915 LINCOLN ROAD		MIAMI BEACH	MEAT MARKET	FL	33139	927 LINCOLN ROAD	SUITE 208	MIAMI BEACH	MEAT MARKET	FL	33139	159.82	0	0	09/24/2010	1	935.33	09/24/2010	935.33	Net 30 Days	09/24/2010
589430	09/24/2010	92	Posted To General Ledger	3243	25	27	101	8295953Y	MC	1760.77	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	254.08	0	0	09/24/2010	1	1755.69	09/24/2010	1755.69	Net 14 Days	09/24/2010
