OrderNumber	InvoiceDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate	OrderDate
607595	06/03/2011	92	Posted To General Ledger	3487	29	0	101		DB	1582.23	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	140.86	40	0	1	1582.23	06/03/2011	1582.23	20th EOM	06/03/2011	06/03/2011
607596	06/03/2011	92	Posted To General Ledger	3344	22	35	240	7667916B	JS	4433.54	125 FORT MILL PARKWAY		FORT MILL	US FOODSERVICE - CAROLINAS DIV	SC	29715	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	445.04	50	0	1	4433.54	06/03/2011	4433.54	Net 14 Days	06/03/2011	06/03/2011
607597	06/03/2011	92	Posted To General Ledger	4062	9	27	25		DB	3807.22	1801 POST OAK BLVD	 	HOUSTON	MO'S            	TX	77056	1801 POST OAK BLVD.  #1-E	 	HOUSTON	MO'S - HOUSTON  	TX	77056	290.28	70	0	1	3807.22	06/03/2011	3807.22	Net 30 Days	06/03/2011	06/03/2011
607598	06/03/2011	92	Posted To General Ledger	4078	9	27	26	1801001568	DB	3261.43	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH    	TX	76102	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH   	TX	76102	268.9	0	0	1	3261.43	06/03/2011	3261.43	Net 30 Days	06/03/2011	06/03/2011
607599	06/03/2011	92	Posted To General Ledger	4150	9	17	101		DB	346.33	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	42.7	40	0	1	346.33	06/03/2011	346.33	Net 14 Days	06/03/2011	06/03/2011
607600	06/03/2011	92	Posted To General Ledger	216	9	38	26		DB	7435.81	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP HOUSE	TX	75219	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP - DALLAS	TX	75219	628.03	65	0	1	7435.81	06/03/2011	7435.81	Net 10 days	06/03/2011	06/03/2011
607601	06/03/2011	92	Posted To General Ledger	748	4	27	101		JS	211.68	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	25.2	40	0	1	211.68	06/03/2011	211.68	Net 30 Days	06/03/2011	06/03/2011
607602	06/03/2011	92	Posted To General Ledger	4136	4	27	101		JS	727.42	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	36.14	40	0	1	727.42	06/03/2011	727.42	Net 30 Days	06/03/2011	06/03/2011
607603	06/03/2011	92	Posted To General Ledger	3280	9	10	26		DB	10828.29	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	838.56	65	0	1	10828.29	06/03/2011	10828.29	Net 21 Days	06/03/2011	06/03/2011
607604	06/03/2011	92	Posted To General Ledger	4136	4	27	101		JS	228.68	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	40.46	40	0	1	228.68	06/03/2011	228.68	Net 30 Days	06/03/2011	06/03/2011
607605	06/06/2011	92	Posted To General Ledger	4150	9	17	101		DB	1364.13	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	41.4	40	0	1	1364.13	06/03/2011	1364.13	Net 14 Days	06/03/2011	06/03/2011
607606	06/03/2011	92	Posted To General Ledger	3217	20	23	3	7681413V	JS	2338.28	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	574.12	0	0	1	2338.28	06/03/2011	2338.28	Net 14 Days	06/03/2011	06/03/2011
607607	06/06/2011	92	Posted To General Ledger	3988	9	17	30		DB	244.95	210 FAIRFIELD DRIVE	-	WINCHESTER	COURTNEY WARNER	VA	22602	4360 CHAMBLEE DUNWOODY RD	SUITE 112	ATLANTA	PALMETTO FOOD SERVICE	GA	30341	14.14	0	0	1	219.17	06/03/2011	219.17	Net 30 Days	06/03/2011	06/03/2011
607608	06/03/2011	92	Posted To General Ledger	1422	4	10	101		GR	2388.99	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	260.27	40	0	1	2388.99	06/03/2011	2388.99	Net 14 Days	06/03/2011	06/03/2011
607609	06/03/2011	92	Posted To General Ledger	4136	4	23	101		GR	285.09	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	41.02	40	0	1	285.09	06/03/2011	285.09	Net 30 Days	06/03/2011	06/03/2011
607610	06/03/2011	92	Posted To General Ledger	4105	4	23	28		GR	1448.85	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	76.24	0	0	1	1448.85	06/03/2011	1448.85	Net 14 Days	06/03/2011	06/03/2011
607611	06/06/2011	92	Posted To General Ledger	440	1	0	185	935270	JS	9454.76	9990 PRINCETON	DEL PO A004041	CINCINNATI	PIERRE FOODS	OH	45246	208 E HELEN RD		PALATINE	JASON'S FOODS INC.	IL	60067	9081	40	0	1	9454.76	06/03/2011	9454.76	Net 7 Days	06/03/2011	06/03/2011
607612	06/09/2011	92	Posted To General Ledger	440	1	0	185	935280	JS	12511.6	9990 PRINCETON	DEL PO A004043	CINCINNATI	PIERRE FOODS	OH	45246	208 E HELEN RD		PALATINE	JASON'S FOODS INC.	IL	60067	11994	40	0	1	12511.6	06/03/2011	12511.6	Net 7 Days	06/03/2011	06/03/2011
607613	06/03/2011	92	Posted To General Ledger	3853	4	17	30		GR	456.97	210 E MAIN ST		LOS GATOS	DIO-DEKA	CA	95030	210 E MAIN ST		LOS GATOS	DIO DEKA	CA	95030	19.66	0	0	1	412.86	06/03/2011	412.86	Net 14 Days	06/03/2011	06/03/2011
607614	06/03/2011	92	Posted To General Ledger	3853	4	0	440		GR	2641.23	210 E MAIN ST		LOS GATOS	DIO-DEKA	CA	95030	210 E MAIN ST		LOS GATOS	DIO DEKA	CA	95030	112.11	0	0	1	2641.23	06/03/2011	2641.23	Net 14 Days	06/03/2011	06/03/2011
607615	06/03/2011	92	Posted To General Ledger	855	4	9	432		GR	2027.2	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	234.1	0	0	1	1989.85	06/03/2011	1989.85	Net 14 Days	06/03/2011	06/03/2011
607616	06/03/2011	92	Posted To General Ledger	855	4	9	26		GR	5683.72	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	464.9	0	0	1	5571.37	06/03/2011	5571.37	Net 14 Days	06/03/2011	06/03/2011
607617	06/03/2011	92	Posted To General Ledger	177	4	9	413		GR	6474.26	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO STK HSE - DENVER	CO	80111	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO - DENVER	CO	80111	707.94	0	0	1	6359.81	06/03/2011	6359.81	Net 14 Days	06/03/2011	06/03/2011
607618	06/03/2011	92	Posted To General Ledger	4149	4	0	300	00184596	GR	1485.8	100 PIONEER BLVD.		MESQUITE	VIRGIN RIVER	NV	89027	897 W. MESQUITE BLVD.		MESQUITE	CASA BLANCA-VIRGIN RIVER	NV	89027	156.4	50	0	1	1485.8	06/03/2011	1485.8	Net 10 days	06/03/2011	06/03/2011
607619	06/03/2011	92	Posted To General Ledger	930	29	38	101		DB	247.45	21 E. HUBBARD ST.	                              	CHICAGO	SHAWS CRAB HOUSE - CHICAGO 	IL	60611	21 E. HUBBARD ST.	        	CHICAGO	SHAWS CRAB HOUSE - CHICAGO 	IL	60611	14.14	40	0	1	247.45	06/03/2011	247.45	20th EOM	06/03/2011	06/03/2011
607620	06/03/2011	92	Posted To General Ledger	2205	7	38	101		DB	754.25	8839 CERMAK ROAD		NORTH RIVERSIDE	VILLAGE PUB	IL	60546	8839 CERMAK ROAD		NORTH RIVERSIDE	VILLAGE PUB	IL	60546	106.82	40	0	1	754.25	06/03/2011	754.25	COD - Check	06/03/2011	06/03/2011
607621	06/03/2011	92	Posted To General Ledger	3801	4	23	101		DB	262.71	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	37.8	40	0	1	262.71	06/03/2011	262.71	Net 30 Days	06/03/2011	06/03/2011
607622	06/03/2011	92	Posted To General Ledger	3040	9	0	305		DB	454.51	1015 CROWN POINTE PARKWAY		ATLANTA	JOEY D'S	GA	30338	1015 CROWN POINTE PARKWAY		ATLANTA	JOEY D'S	GA	30338	34.32	0	0	1	399.83	06/03/2011	399.83	Net 30 Days	06/03/2011	06/03/2011
607623	06/03/2011	92	Posted To General Ledger	2029	22	35	413	7681316V	GR	572.5	11955 EAST PEAKVIEW AVE		ENGLEWOOD	US FOODSERVICE - DENVER	CO	80111	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - DENVER 6V	AZ	85038-9283	59.78	0	0	1	572.5	06/03/2011	572.5	Net 14 Days	06/03/2011	06/03/2011
607624	06/03/2011	92	Posted To General Ledger	3285	22	35	28	7636932O	GR	10777.98	CENTENNIAL INDUSTRIAL PK	ONE TECHNOLOGY DRIVE	PEABODY	US FOODSERVICE - BOSTON	MA	01960	ATTN:  ACCOUNTS PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - BOSTON-NORTH 2O 	AZ	85038	1275.5	0	0	1	10777.98	06/03/2011	10777.98	Net 14 Days	06/03/2011	06/03/2011
607625	06/03/2011	92	Posted To General Ledger	3508	22	35	25	7612866Y	GR	3624.28	111 ALLIANT DRIVE	 	HOUSTON	US FOOD - HOUSTON 6Y	TX	77032	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - HOUSTON 6Y	AZ	85038-9283	405.71	0	0	1	3624.28	06/03/2011	3624.28	Net 14 Days	06/03/2011	06/03/2011
607626	06/03/2011	92	Posted To General Ledger	3310	22	35	185	7646656Z	GR	3982.5	979 SPRINGDALE RD		AUSTIN	US FOODSERVICE - AUSTIN	TX	78702	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - AUSTIN 6Z 	AZ	85038-9283	427.62	0	0	1	3982.5	06/03/2011	3982.5	Net 14 Days	06/03/2011	06/03/2011
607627	06/03/2011	92	Posted To General Ledger	955	29	0	101		DB	215.34	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	22.22	40	0	1	215.34	06/03/2011	215.34	20th EOM	06/03/2011	06/03/2011
607628	06/03/2011	92	Posted To General Ledger	3341	22	0	28	7590274V	GR	3522.47	2255 HIGH HILL ROAD		SWEDESBORO	US FOODSERVICE - PHILADELPHIA	NJ	08085	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	400.04	0	0	1	3522.47	06/03/2011	3522.47	Net 14 Days	06/03/2011	06/03/2011
607629	06/03/2011	92	Posted To General Ledger	3341	22	35	28	7601494V	GR	20392.96	2255 HIGH HILL ROAD		SWEDESBORO	US FOODSERVICE - PHILADELPHIA	NJ	08085	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	1891.36	0	0	1	20392.96	06/03/2011	20392.96	Net 14 Days	06/03/2011	06/03/2011
607630	06/03/2011	92	Posted To General Ledger	3217	20	23	3	7699943V	JS	1500.41	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	212.72	0	0	1	1500.41	06/03/2011	1500.41	Net 14 Days	06/03/2011	06/03/2011
607631	06/03/2011	92	Posted To General Ledger	3243	25	27	101	7690893Y	JS	1708.2	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	411	0	0	1	1699.98	06/03/2011	1699.98	Net 14 Days	06/03/2011	06/03/2011
607632	06/03/2011	92	Posted To General Ledger	610	9	38	185	CASEY	DB	3018.64	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	197.34	0	0	1	3018.64	06/03/2011	3018.64	10th EOM	06/03/2011	06/03/2011
607633	06/03/2011	92	Posted To General Ledger	478	14	10	28		DB	1429.28	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	223.8	0	0	1	1429.28	06/03/2011	1429.28	Net 30 Days	06/03/2011	06/03/2011
607634	06/03/2011	92	Posted To General Ledger	3060	23	9	401	7705593K	kg	1313.76	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	376.42	0	0	1	1313.76	06/03/2011	1313.76	Net 14 Days	06/03/2011	06/03/2011
607635	06/03/2011	92	Posted To General Ledger	878	9	0	300		DB	2163.94	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	105.44	50	0	1	2163.94	06/03/2011	2163.94	Net 21 Days	06/03/2011	06/03/2011
607637	06/03/2011	92	Posted To General Ledger	3266	24	10	365	7707818L	JS	883.77	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	84.76	0	0	1	883.77	06/03/2011	883.77	Net 14 Days	06/03/2011	06/03/2011
607638	06/09/2011	92	Posted To General Ledger	4159	2	0	401	14824880	JS	2940	920 MATRIX PARKWAY		PIEDMONT	GORDON FOOD SERVICE	SC	29673	17 CAREY LANE		SOUTH WINDSOR	MENU MAKERS	CT	06074	1200	0	0	1	2940	06/03/2011	2940	Net 14 Days	06/03/2011	06/03/2011
607639	06/09/2011	92	Posted To General Ledger	4159	2	0	401	14824900	JS	2940	4900 CLAY AVE SW		WYOMING	GORDON FOOD SERVICE	MI	49548	17 CAREY LANE		SOUTH WINDSOR	MENU MAKERS	CT	06074	1200	0	0	1	2940	06/03/2011	2940	Net 14 Days	06/03/2011	06/03/2011
607640	06/09/2011	92	Posted To General Ledger	4159	2	0	401	14824890	JS	2940	SPRINGFIELD DIST CENTER	4980 GATEWAY BOULEVARD	SPRINGFIELD	GORDON FOOD SERVICE	OH	45502	17 CAREY LANE		SOUTH WINDSOR	MENU MAKERS	CT	06074	1200	0	0	1	2940	06/03/2011	2940	Net 14 Days	06/03/2011	06/03/2011
607641	06/09/2011	92	Posted To General Ledger	4159	2	0	401	14824910	JS	2940	10901 38TH STREET		KENOSHA	GORDON FOOD SERVICE	WI	53144	17 CAREY LANE		SOUTH WINDSOR	MENU MAKERS	CT	06074	1200	0	0	1	2940	06/03/2011	2940	Net 14 Days	06/03/2011	06/03/2011
607642	06/03/2011	92	Posted To General Ledger	3060	23	9	401	7681833K	kg	4316.97	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	1020.3	0	0	1	4316.97	06/03/2011	4316.97	Net 14 Days	06/03/2011	06/03/2011
607643	06/06/2011	92	Posted To General Ledger	3379	25	0	101	HELDT-FARHENHEIT 212	JS	126.28	800 SUPREME DR	 	BENSENVILLE	US FOODSERVICE - CHICAGO	IL	60106	TRADE PAYABLES 	800 SUPREME DR	BENSENVILLE	USFOOD - CHICAGO SAMPLES 3Y	43	60106	10.86	0	0	1	126.28	06/03/2011	126.28	Net 30 Days	06/03/2011	06/03/2011
607644	06/03/2011	92	Posted To General Ledger	748	4	23	101		GR	59.34	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	6.9	40	0	1	59.34	06/03/2011	59.34	Net 30 Days	06/03/2011	06/03/2011
607645	06/03/2011	92	Posted To General Ledger	3266	24	10	365	7714598L	JS	3000	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	1200	0	0	1	3000	06/03/2011	3000	Net 14 Days	06/03/2011	06/03/2011
607646	06/03/2011	92	Posted To General Ledger	3670	7	0	140		DB	2931.63	915 LINCOLN ROAD		MIAMI BEACH	MEAT MARKET	FL	33139	927 LINCOLN ROAD	SUITE 208	MIAMI BEACH	MEAT MARKET	FL	33139	262.84	0	0	1	2931.63	06/03/2011	2931.63	Net 30 Days	06/03/2011	06/03/2011
607647	06/03/2011	92	Posted To General Ledger	4152	9	9	140		DB	2293.06	401 E. LAS OLAS BLVD.		FORT LAUDERDALE	RARE LAS OLAS	FL	33301	401 E. LAS OLAS BLVD.		FORT LAUDERDALE	RARE LAS OLAS	FL	33301	116.66	89	0	1	2268.93	06/03/2011	2268.93	Net 30 Days	06/03/2011	06/03/2011
607648	06/03/2011	92	Posted To General Ledger	3873	9	38	140		DB	2591.3	5625 VERNA BLVD. #3	 	JACKSONVILLE	SOUTH COAST DISTRIBUTORS	FL	32205	ATTN:  DENNIS SMITH	5625 VERNA BLVD. #3	JACKSONVILLE	SOUTH COAST DISTRIBUTORS	FL	32205	518.26	0	0	1	2591.3	06/03/2011	2591.3	Net 7 Days	06/03/2011	06/03/2011
607649	06/06/2011	92	Posted To General Ledger	3593	1	17	401		JS	1869.6	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	1430	0	0	1	1869.6	06/03/2011	1869.6	COD - Cash	06/03/2011	06/03/2011
607650	06/03/2011	92	Posted To General Ledger	465	4	17	30		GR	589.23	7501 EAST CAMELBACK 	           	SCOTTSDALE	DON & CHARLIES  	AZ	85251	7501 EAST CAMELBACK		SCOTTSDALE	DON & CHARLIES	AZ	85251	24.6	40	0	1	541.2	06/03/2011	541.2	10th EOM	06/03/2011	06/03/2011
607651	06/03/2011	92	Posted To General Ledger	3274	21	23	170	7721213D	JS	59.04	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	5.88	0	0	1	59.04	06/03/2011	59.04	Net 14 Days	06/03/2011	06/03/2011
607652	06/03/2011	92	Posted To General Ledger	3993	4	10	25		GR	7740.3	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	668.69	0	0	1	7631.7	06/03/2011	7631.7	Net 14 Days	06/03/2011	06/03/2011
607653	06/03/2011	92	Posted To General Ledger	3992	9	17	30		DB	1271.11	102 S 10TH STREET	 	OMAHA	SPENCER'S RESTAURANT	NE	68102	102 S 10TH STREET	 	OMAHA	SPENCER'S RESTAURANT	NE	68102	84.38	0	0	1	1161.14	06/03/2011	1161.14	10th EOM	06/03/2011	06/03/2011
607654	06/09/2011	92	Posted To General Ledger	4159	2	0	401	42871	JS	2940	100 INDUSTRIAL PARK ROAD		COAL TOWNSHIP	REINHART FOODSERVICE	PA	17866	17 CAREY LANE		SOUTH WINDSOR	MENU MAKERS	CT	06074	1200	0	0	1	2940	06/03/2011	2940	Net 14 Days	06/03/2011	06/03/2011
607655	06/03/2011	92	Posted To General Ledger	4161	4	0	30		GR	1512.37	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO'S DOUBLE EAGLE	MA	02210	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO - BOSTON	MA	02210	86	0	0	1	1382.77	06/03/2011	1382.77	Net 14 Days	06/03/2011	06/03/2011
607656	06/03/2011	92	Posted To General Ledger	4151	9	17	30		DB	4881.75	2138 BUSINESS ROUTE 220		BEDFORD	OMNI HOTEL	PA	15522	2138 BUSINESS ROUTE 220		BEDFORD	OMNI HOTEL - BEDFORD	PA	15522	233.92	50	0	1	4806.75	06/03/2011	4806.75	Net 30 Days	06/03/2011	06/03/2011
607657	06/03/2011	92	Posted To General Ledger	3243	25	27	101	7731263Y	kg	16027.84	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	1374.36	0	0	1	16000.36	06/03/2011	16000.36	Net 14 Days	06/03/2011	06/03/2011
607658	06/03/2011	92	Posted To General Ledger	3451	1	0	401	BILL ONLY	sam	3137.89	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2	0	0	1	3137.89	06/03/2011	3137.89	Net 14 Days	06/03/2011	06/03/2011
607659	06/03/2011	92	Posted To General Ledger	3243	25	0	101	CREDIT	sam	-59.08	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	-9.64	0	607350	10	-58.9	06/03/2011	-58.9	Net 14 Days	06/03/2011	06/03/2011
607660	06/03/2011	92	Posted To General Ledger	3266	24	0	365	CREDIT	sam	-3931.86	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	-5133.47	0	607413	9	-3931.86	06/03/2011	-3931.86	Net 14 Days	06/03/2011	06/03/2011
607661	06/06/2011	92	Posted To General Ledger	3487	29	9	101		JS	1763.58	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	270.76	40	0	1	1763.58	06/06/2011	1763.58	20th EOM	06/06/2011	06/06/2011
607662	06/06/2011	92	Posted To General Ledger	71	29	17	101		JS	1974.41	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	479.08	40	0	1	1974.41	06/06/2011	1974.41	20th EOM	06/06/2011	06/06/2011
607663	06/06/2011	92	Posted To General Ledger	955	29	17	101		JS	4066.97	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	454.41	40	0	1	4066.97	06/06/2011	4066.97	20th EOM	06/06/2011	06/06/2011
607664	06/06/2011	92	Posted To General Ledger	1033	4	27	101		JS	2554.38	DBA GIBSONS STEAKHOUSE	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD ASSOCIATES L.L.C.	IL	60018	DBA GIBSONS STEAKHOUSE 	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD	IL	60018	152.88	40	0	1	2554.38	06/06/2011	2554.38	Net 30 Days	06/06/2011	06/06/2011
607665	06/06/2011	92	Posted To General Ledger	4164	5	27	101		JS	1643.39	320 W. 35TH STREET		CHICAGO	BACARDI AT THE PARK	IL	60616	320 W. 35TH STREET		CHICAGO	BACARDI AT THE PARK	IL	60616	715.9	40	0	1	1643.39	06/06/2011	1643.39	Net 30 Days	06/06/2011	06/06/2011
607666	06/06/2011	92	Posted To General Ledger	688	9	10	101		JS	5352.15	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	372.96	40	0	1	5352.15	06/06/2011	5352.15	Net 30 Days	06/06/2011	06/06/2011
607667	06/06/2011	92	Posted To General Ledger	183	9	27	101		JS	810.76	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	106.35	0	0	1	810.76	06/06/2011	810.76	Net 30 Days	06/06/2011	06/06/2011
607668	06/06/2011	92	Posted To General Ledger	689	9	17	101		JS	2317.13	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	43	60610	156.82	40	0	1	2317.13	06/06/2011	2317.13	5% PROMPT PA	06/06/2011	06/06/2011
607669	06/06/2011	92	Posted To General Ledger	3563	7	17	101		JS	500.34	THE PARK GRILL	11 N MICHIGAN AVE	CHICAGO	MILLENNIUM PARK JOINT VENTURE	IL	60602	THE PARK GRILL	11 N MICHIGAN AVE	CHICAGO	MILLENNIUM PARK JOINT VENTURE	IL	60602	53.8	40	0	1	500.34	06/06/2011	500.34	10th EOM	06/06/2011	06/06/2011
607670	06/06/2011	92	Posted To General Ledger	3982	9	38	300		JS	7698.48	570 K STREET		SAN DIEGO	DONOVAN'S STEAK & CHOP HOUSE	CA	92101	570 K STREET		SAN DIEGO	DONOVAN'S STEAK - SAN DIEGO 	CA	92101	568.41	0	0	1	7698.48	06/06/2011	7698.48	Net 30 Days	06/06/2011	06/06/2011
607671	06/06/2011	92	Posted To General Ledger	3487	29	9	101		DB	1108.96	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	162.24	40	0	1	1108.96	06/06/2011	1108.96	20th EOM	06/06/2011	06/06/2011
