OrderNumber	InvoiceDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate	OrderDate
607164	05/27/2011	92	Posted To General Ledger	3450	9	27	305	QUINN	DB	4233.23	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	3424 PEACHTREE RD	N.E. SUITE 100	ATLANTA	NEW YORK PRIME - ATLANTA	GA	30326	169.2	0	0	1	4233.23	05/26/2011	4233.23	Net 30 Days	05/26/2011	05/26/2011
607165	05/27/2011	92	Posted To General Ledger	4128	9	9	26		DB	1598.97	1590 LBJ FREEWAY		DALLAS	OMNI DALLAS HOTEL @ PARK WEST	TX	75234	1590 LBJ FREEWAY		DALLAS	OMNI DALLAS HOTEL @ PARK WEST	TX	75234	79.88	0	0	1	1598.97	05/26/2011	1598.97	Net 30 Days	05/26/2011	05/26/2011
607166	05/26/2011	92	Posted To General Ledger	1405	3	0	30		GR	164.21	227 W TRADE STREET		CHARLOTTE	MORTON'S - CHARLOTTE N.C.	NC	28202	227 W TRADE STREET		CHARLOTTE	MORTON'S - CHARLOTTE N.C.	NC	28202	14.4	0	0	1	139.54	05/26/2011	139.54	Net 30 Days	05/26/2011	05/26/2011
607167	05/27/2011	92	Posted To General Ledger	177	4	10	413		GR	3571.1	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO STK HSE - DENVER	CO	80111	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO - DENVER	CO	80111	319.66	0	0	1	3519.35	05/26/2011	3519.35	Net 14 Days	05/26/2011	05/26/2011
607169	05/27/2011	92	Posted To General Ledger	4116	4	17	401	WILL CALL COD	GR	302.19	2309 S. KEELER AVE.		CHICAGO	MARTIN PRODUCE	IL	60623	2309 S. KEELER AVE.		CHICAGO	MARTIN PRODUCE	IL	60623	84.44	0	0	1	295.54	05/26/2011	295.54	COD - Check	05/26/2011	05/26/2011
607170	05/27/2011	92	Posted To General Ledger	2125	30	0	101		DB	0	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE	IL	60026	                              		                  	SAMPLE ACCOUNT - JOEY CIULLA 	  	          	3.06	0	0	1	0	05/26/2011	0	UPON RECPT	05/26/2011	05/26/2011
607171	05/27/2011	92	Posted To General Ledger	3671	4	17	101		GR	1354.65	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR	IL	60540	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR - NAPERVILLE	IL	60540	142.48	40	0	1	1354.65	05/26/2011	1354.65	Net 30 Days	05/26/2011	05/26/2011
607172	05/27/2011	92	Posted To General Ledger	329	4	9	432		GR	3074.82	5330 BELTLINE ROAD		DALLAS	CHAMBERLAIN'S RESTAURANT	TX	75248	15280 ADDISON ROAD	SUITE 300	ADDISON	CHAMBERLAIN'S RESTAURANT	TX	75001	373.3	45	0	1	3074.82	05/26/2011	3074.82	10th EOM	05/26/2011	05/26/2011
607174	05/27/2011	92	Posted To General Ledger	938	29	27	101		DB	5763.28	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	755.99	40	0	1	5763.28	05/26/2011	5763.28	20th EOM	05/26/2011	05/26/2011
607175	05/27/2011	92	Posted To General Ledger	2025	4	10	101		GR	201.97	22353 OLD MCHENRY ROAD		LONG GROVE	TWIN ORCHARD COUNTRY CLUB	IL	60047	22353 OLD MCHENRY ROAD		LONG GROVE	TWIN ORCHARD COUNTRY CLUB	IL	60047	26.06	40	0	1	201.97	05/26/2011	201.97	10th EOM	05/26/2011	05/26/2011
607176	05/27/2011	92	Posted To General Ledger	1860	7	10	101		DB	1087.39	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	173.28	40	0	1	1087.39	05/26/2011	1087.39	10th EOM	05/26/2011	05/26/2011
607177	05/26/2011	92	Posted To General Ledger	3243	25	27	101	7188943Y	GR	1022.82	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	93.44	0	0	1	1020.96	05/26/2011	1020.96	Net 14 Days	05/26/2011	05/26/2011
607178	05/27/2011	92	Posted To General Ledger	3943	9	9	26		DB	6118.65	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP         	TX	76051	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP-GRAPEVINE	TX	76051	379.46	0	0	1	6118.65	05/26/2011	6118.65	Net 21 Days	05/26/2011	05/26/2011
607180	05/27/2011	92	Posted To General Ledger	3243	25	38	401	7181553Y	GR	1087.46	13 LINCOLN COURT	 	OAKBROOK TERRACE	REDSTONE OAKBROOK	IL	60181	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	79.46	0	0	1	1087.46	05/26/2011	1087.46	Net 14 Days	05/26/2011	05/26/2011
607181	05/26/2011	92	Posted To General Ledger	4147	9	17	30		GR	2354.4	333 5TH. AVE.		SAN DIEGO	DONOVAN'S CIRCLE OF FIFTHS	CA	92101	333 5TH. AVE.		SAN DIEGO	DONOVAN'S PRIME SEAFOOD-5TH AV	CA	92101	185.14	105	0	1	2259.4	05/26/2011	2259.4	Net 30 Days	05/26/2011	05/26/2011
607182	05/27/2011	92	Posted To General Ledger	4161	4	10	28		GR	7288.18	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO'S DOUBLE EAGLE	MA	02210	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO - BOSTON	MA	02210	473.36	0	0	1	7288.18	05/26/2011	7288.18	Net 14 Days	05/26/2011	05/26/2011
607183	05/27/2011	92	Posted To General Ledger	3341	22	35	28	7168484V	GR	2942.65	2255 HIGH HILL ROAD		SWEDESBORO	US FOODSERVICE - PHILADELPHIA	NJ	08085	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	286.81	0	0	1	2942.65	05/26/2011	2942.65	Net 14 Days	05/26/2011	05/26/2011
607184	05/27/2011	92	Posted To General Ledger	3401	22	35	26	7179526W	GR	1529.18	950 S SHILOH ROAD		GARLAND	US FOODSERVICE - DALLAS       	TX	75042	TRADES PAYABLES            	PO BOX 29283	PHOENIX	US FOOD - DALLAS 6W	AZ	8503-9283	180.82	0	0	1	1529.18	05/26/2011	1529.18	Net 14 Days	05/26/2011	05/26/2011
607185	05/27/2011	92	Posted To General Ledger	3344	22	0	240	7189706B	GR	2877.09	125 FORT MILL PARKWAY		FORT MILL	US FOODSERVICE - CAROLINAS DIV	SC	29715	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	214.37	50	0	1	2877.09	05/26/2011	2877.09	Net 14 Days	05/26/2011	05/26/2011
607186	05/27/2011	92	Posted To General Ledger	4055	22	35	28	7182262C	GR	9561.75	8024 TELEGRAPH ROAD		SEVERN	USF - BALT/WASH (2C)	MD	21144	8024 TELEGRAPH ROAD		SEVERN	US FOOD - BALT/WASH 2C	43	21144	1142.15	0	0	1	9561.75	05/26/2011	9561.75	Net 14 Days	05/26/2011	05/26/2011
607187	05/27/2011	92	Posted To General Ledger	437	7	0	101		JS	1473.25	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	200.43	40	0	1	1473.25	05/27/2011	1473.25	10th EOM	05/27/2011	05/27/2011
607188	05/27/2011	92	Posted To General Ledger	2024	9	17	101		JS	190.05	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	10.86	40	0	1	190.05	05/27/2011	190.05	Net 30 Days	05/27/2011	05/27/2011
607189	05/27/2011	92	Posted To General Ledger	865	4	38	101		JS	1334.58	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	81.12	40	0	1	1334.58	05/27/2011	1334.58	Net 30 Days	05/27/2011	05/27/2011
607190	05/27/2011	92	Posted To General Ledger	183	9	9	101		JS	450.72	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	87.45	0	0	1	450.72	05/27/2011	450.72	Net 30 Days	05/27/2011	05/27/2011
607191	05/27/2011	92	Posted To General Ledger	377	4	10	101		JS	2500.66	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE	IL	60090	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE-WHEELING	IL	60090	176.6	40	0	1	2500.66	05/27/2011	2500.66	10th EOM	05/27/2011	05/27/2011
607192	05/27/2011	92	Posted To General Ledger	3247	22	35	185	7176426U	JS	4433.88	GREENWAY INDUSTRIAL PARK 	1125 WEEMS STREET 	JACKSON	US FOODSERVICE - JACKSON	MS	39208	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - JACKSON 6U	AZ	85038-9283	513.88	0	0	1	4433.88	05/27/2011	4433.88	Net 14 Days	05/27/2011	05/27/2011
607193	05/27/2011	92	Posted To General Ledger	3691	29	0	101		DB	1828.16	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	296.7	40	0	1	1673.13	05/27/2011	1828.16	20th EOM	05/27/2011	05/27/2011
607194	05/27/2011	92	Posted To General Ledger	3564	7	0	401		JS	261.36	435 W DIVERSEY PARKWAY		CHICAGO	PARS COVE 	IL	60614	435 W DIVERSEY PARKWAY		CHICAGO	PARS COVE	IL	60614	38.72	40	0	1	261.36	05/27/2011	261.36	COD - Check	05/27/2011	05/27/2011
607195	05/27/2011	92	Posted To General Ledger	71	29	23	101		DB	153.55	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	10.7	40	0	1	153.55	05/27/2011	153.55	20th EOM	05/27/2011	05/27/2011
607196	05/27/2011	92	Posted To General Ledger	689	9	10	101		DB	618.9	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	43	60610	36.23	40	0	1	618.9	05/27/2011	618.9	5% PROMPT PA	05/27/2011	05/27/2011
607197	05/27/2011	92	Posted To General Ledger	2032	9	17	101		DB	7123.91	536 WEST ERIE STREET		CHICAGO	THE ERIE CAFE	IL	60610	536 WEST ERIE STREET		CHICAGO	THE ERIE CAFE	IL	60610	823.5	40	0	1	7123.91	05/27/2011	7123.91	Net 14 Days	05/27/2011	05/27/2011
607198	05/27/2011	92	Posted To General Ledger	610	9	23	185	CASEY	DB	3448.73	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	222.42	0	0	1	3448.73	05/27/2011	3448.73	10th EOM	05/27/2011	05/27/2011
607199	05/27/2011	92	Posted To General Ledger	3280	9	38	26		DB	8113.05	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	614.27	65	0	1	8113.05	05/27/2011	8113.05	Net 21 Days	05/27/2011	05/27/2011
607200	05/31/2011	92	Posted To General Ledger	4124	4	17	30		JS	2198.98	dba ST REGIS PRINCEVILLE 	5520 KA HAKU ROAD	PRINCEVILLE	PRINCEVILLE HOTEL LP	HI	96722	 dba ST REGIS PRINCEVILLE	5520 KA HAKU ROAD	PRINCEVILLE	PRINCEVILLE HOTEL LP	HI	96722	231.28	0	0	1	1838.68	05/27/2011	1838.68	Net 14 Days	05/27/2011	05/27/2011
607201	05/27/2011	92	Posted To General Ledger	855	4	10	432		JS	7017.53	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	590.08	0	0	1	6921.53	05/27/2011	6921.53	Net 14 Days	05/27/2011	05/27/2011
607202	05/27/2011	92	Posted To General Ledger	200	4	38	413		JS	4897.76	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	416.06	97	0	1	4748.63	05/27/2011	4748.63	10th EOM	05/27/2011	05/27/2011
607203	05/27/2011	92	Posted To General Ledger	4105	4	10	28		JS	3997.46	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	208.98	0	0	1	3997.46	05/27/2011	3997.46	Net 14 Days	05/27/2011	05/27/2011
607204	05/27/2011	92	Posted To General Ledger	2029	22	35	413	7210436V	JS	682.06	11955 EAST PEAKVIEW AVE		ENGLEWOOD	US FOODSERVICE - DENVER	CO	80111	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - DENVER 6V	AZ	85038-9283	37.46	0	0	1	682.06	05/27/2011	682.06	Net 14 Days	05/27/2011	05/27/2011
607205	05/27/2011	92	Posted To General Ledger	3217	20	23	3	7211503V	JS	995.82	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	67.58	0	0	1	995.82	05/27/2011	995.82	Net 14 Days	05/27/2011	05/27/2011
607206	05/27/2011	92	Posted To General Ledger	579	9	10	140		DB	1092.03	1 WASHINGTON AVE		MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	1 WASHINGTON AVE	AT SOUTH POINTE PARK	MIAMI BEACH	SMITH & WOLLENSKY - MIAMI	FL	33139	103.9	0	0	1	1075.37	05/27/2011	1075.37	5% PROMPT PA	05/27/2011	05/27/2011
607207	05/31/2011	92	Posted To General Ledger	723	4	27	101		MC	1750.82	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	138.58	40	0	1	1750.82	05/27/2011	1750.82	10th EOM	05/27/2011	05/27/2011
607208	05/27/2011	92	Posted To General Ledger	878	9	10	30		DB	602.78	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	24.92	50	0	1	555.33	05/27/2011	555.33	Net 21 Days	05/27/2011	05/27/2011
607209	05/27/2011	92	Posted To General Ledger	878	9	27	300		DB	2109.04	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	99.14	50	0	1	2109.04	05/27/2011	2109.04	Net 21 Days	05/27/2011	05/27/2011
607211	05/27/2011	92	Posted To General Ledger	4136	4	23	101		MC	373.05	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	49.64	40	0	1	373.05	05/27/2011	373.05	Net 30 Days	05/27/2011	05/27/2011
607213	05/27/2011	92	Posted To General Ledger	417	4	10	432		MC	5371.48	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO STK HSE - DALLAS	TX	75240	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO - DALLAS	TX	75240	444.84	0	0	1	5299.48	05/27/2011	5299.48	Net 14 Days	05/27/2011	05/27/2011
607214	05/27/2011	92	Posted To General Ledger	3993	4	10	25		MC	9391.59	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	780.28	0	0	1	9264.84	05/27/2011	9264.84	Net 14 Days	05/27/2011	05/27/2011
607215	05/27/2011	92	Posted To General Ledger	3826	1	17	401		DB	25.87			CHICAGO	ROMAN ZAHORODNYJ	IL				CHICAGO	ROMAN ZAHORODNYJ	IL		22	0	0	1	25.3	05/27/2011	25.3	COD - Check	05/27/2011	05/27/2011
607216	05/27/2011	92	Posted To General Ledger	3217	20	23	3	7234453V	MC	3653.05	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	353.88	0	0	1	3653.05	05/27/2011	3653.05	Net 14 Days	05/27/2011	05/27/2011
607217	05/27/2011	92	Posted To General Ledger	3217	20	23	3	7234883V	MC	5239.55	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	528.56	0	0	1	5239.55	05/27/2011	5239.55	Net 14 Days	05/27/2011	05/27/2011
607218	05/31/2011	92	Posted To General Ledger	4075	9	17	30	1126001265	DB	238.38	2727 W CLUB DRIVE 	dba BOB'S STEAK & CHOP HOUSE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	dba BOB'S STEAK & CHOP HOUSE	2727 W CLUB DRIVE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	13.28	0	0	1	238.38	05/27/2011	238.38	Net 30 Days	05/27/2011	05/27/2011
607219	05/27/2011	92	Posted To General Ledger	3217	20	23	3	4237213V	MC	220.5	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	31.5	0	0	1	220.5	05/27/2011	220.5	Net 14 Days	05/27/2011	05/27/2011
607220	05/27/2011	92	Posted To General Ledger	478	14	9	28		DB	1067.88	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	170.94	0	0	1	1067.88	05/27/2011	1067.88	Net 30 Days	05/27/2011	05/27/2011
607221	05/27/2011	92	Posted To General Ledger	748	4	0	101		SAT	858.33	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	1028 NORTH RUSH		CHICAGO	GIBSON'S	IL	60611	123.5	40	0	1	858.33	05/27/2011	858.33	Net 30 Days	05/27/2011	05/27/2011
607222	05/27/2011	92	Posted To General Ledger	2057	4	10	300		MC	4258.33	404 S. FIGUEROA STREET		LOS ANGELES	WESTIN BONAVENTURE HOTEL	CA	90071	404 S. FIGUEROA STREET		LOS ANGELES	WESTIN BONAVENTURE HOTEL	CA	90071	287.78	0	0	1	4258.33	05/27/2011	4258.33	Net 30 Days	05/27/2011	05/27/2011
607223	05/27/2011	92	Posted To General Ledger	3609	7	0	401		DB	671.1	5531 N MILWAUKEE		CHICAGO	VILLA D'ORO	IL	60630	5531 N MILWAUKEE		CHICAGO	VILLA D'ORO	IL	60630	82.9	0	0	1	671.1	05/27/2011	671.1	COD - Check	05/27/2011	05/27/2011
607224	05/27/2011	92	Posted To General Ledger	3266	24	10	365	7249148L	MC	1948.75	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	119.8	0	0	1	1948.75	05/27/2011	1948.75	Net 14 Days	05/27/2011	05/27/2011
607225	05/27/2011	92	Posted To General Ledger	3266	24	10	365	7249458L	MC	509.5	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	40.62	0	0	1	509.5	05/27/2011	509.5	Net 14 Days	05/27/2011	05/27/2011
607226	05/27/2011	92	Posted To General Ledger	3801	4	23	101		sam	213.37	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	30.7	40	0	1	0	05/27/2011	213.37	Net 30 Days	05/27/2011	05/27/2011
607227	05/27/2011	92	Posted To General Ledger	3243	25	27	401	7249903Y	MC	463.46	255 E ILLINOIS RD.	 	LAKE FOREST 	DEER PATH INN CORP.	IL	60045	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	49.2	0	0	1	463.46	05/27/2011	463.46	Net 14 Days	05/27/2011	05/27/2011
607228	05/27/2011	92	Posted To General Ledger	3243	25	27	401	7250003Y	MC	140.63	1385 NORTH MEACHAM ROAD	 	SCHAUMBURG 	WESTWOOD TAVERN	IL	60173	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	24.5	0	0	1	140.63	05/27/2011	140.63	Net 14 Days	05/27/2011	05/27/2011
607229	05/27/2011	92	Posted To General Ledger	3670	7	9	140		DB	3750.48	915 LINCOLN ROAD		MIAMI BEACH	MEAT MARKET	FL	33139	927 LINCOLN ROAD	SUITE 208	MIAMI BEACH	MEAT MARKET	FL	33139	224.26	0	0	1	3750.48	05/27/2011	3750.48	Net 30 Days	05/27/2011	05/27/2011
607230	05/27/2011	92	Posted To General Ledger	3243	25	27	401	7250213Y	MC	199.77	24102 W LOCKPORT ST.	 	PLAINFIELD 	FINNEGAN'S IRISH PUB	IL	60544	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	10.12	0	0	1	199.77	05/27/2011	199.77	Net 14 Days	05/27/2011	05/27/2011
607231	05/27/2011	92	Posted To General Ledger	688	9	23	101		DB	1312.36	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	96.84	40	0	1	1312.36	05/27/2011	1312.36	Net 30 Days	05/27/2011	05/27/2011
607235	05/27/2011	92	Posted To General Ledger	3795	1	0	401		JS	792	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	600	0	0	1	792	05/27/2011	792	Net 7 Days	05/27/2011	05/27/2011
607236	05/27/2011	92	Posted To General Ledger	3274	21	23	170	7259243D	MC	382.8	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	46.38	0	0	1	382.8	05/27/2011	382.8	Net 14 Days	05/27/2011	05/27/2011
607237	05/27/2011	92	Posted To General Ledger	3243	25	27	101	7259113Y	MC	38.4	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	30	0	0	1	37.8	05/27/2011	37.8	Net 14 Days	05/27/2011	05/27/2011
607238	05/31/2011	92	Posted To General Ledger	440	1	0	185	935250	JS	4663.96	9990 PRINCETON	DEL PO# A004040	CINCINNATI	PIERRE FOODS	OH	45246	208 E HELEN RD		PALATINE	JASON'S FOODS INC.	IL	60067	4438	40	0	1	4663.96	05/27/2011	4663.96	Net 7 Days	05/27/2011	05/27/2011
607240	05/27/2011	92	Posted To General Ledger	3060	23	9	401	7241693K	kg	3187.81	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	273.16	0	0	1	3187.81	05/27/2011	3187.81	Net 14 Days	05/27/2011	05/27/2011
607241	05/31/2011	92	Posted To General Ledger	377	4	27	101		MC	2859.92	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE	IL	60090	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE-WHEELING	IL	60090	515.3	40	0	1	2859.92	05/27/2011	2859.92	10th EOM	05/27/2011	05/27/2011
607242	05/27/2011	92	Posted To General Ledger	865	4	38	101		MC	147.62	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	12.1	40	0	1	147.62	05/27/2011	147.62	Net 30 Days	05/27/2011	05/27/2011
607243	05/27/2011	92	Posted To General Ledger	3274	21	23	170	7272853D	MC	2288.65	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	139.72	0	0	1	2288.65	05/27/2011	2288.65	Net 14 Days	05/27/2011	05/27/2011
607244	05/31/2011	92	Posted To General Ledger	746	2	23	401	00887	JS	4751.84	4044 SOUTH HALSTED		CHICAGO	GREAT WESTERN BEEF CO	IL	60609-2671	4044 SOUTH HALSTED		CHICAGO	GREAT WESTERN BEEF CO	IL	60609-2671	559.04	0	0	1	4751.84	05/27/2011	4751.84	Net 7 Days	05/27/2011	05/27/2011
607245	05/27/2011	92	Posted To General Ledger	4151	9	10	30	SHAWN	DB	1831.38	2138 BUSINESS ROUTE 220		BEDFORD	OMNI HOTEL	PA	15522	2138 BUSINESS ROUTE 220		BEDFORD	OMNI HOTEL - BEDFORD	PA	15522	62.84	50	0	1	1756.38	05/27/2011	1756.38	Net 30 Days	05/27/2011	05/27/2011
607249	05/27/2011	92	Posted To General Ledger	3243	25	27	101	7272393Y	MC	11735.26	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	AZ	85038-9283	1036.52	0	0	1	11713.54	05/27/2011	11713.54	Net 14 Days	05/27/2011	05/27/2011
607251	05/27/2011	92	Posted To General Ledger	1860	7	23	101		DB	358.72	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	20.04	40	0	1	358.72	05/27/2011	358.72	10th EOM	05/27/2011	05/27/2011
